State,Year,Top 10% (90th–100th percentiles),Top 5% (95th–100th percentiles),Top 1% (99th–100th percentiles),Top 0.5% (99.5th–   100th percentiles),Top 0.1% (99.9th–   100th percentiles),Top 0.01% (99.99th– 100th percentiles),0–90th percentiles,0–99th percentiles,90th–95th percentiles,95th–99th percentiles,99th–99.5th percentiles,99.5th–99.9th percentiles,99.9th–   99.99th percentiles,90th percentile,95th percentile,99th percentile,99.5th percentile,99.9th percentile,99.99th percentile,Number of tax units,Total income (1000s)
Alaska,1926,31880.98299,47282.39464,90499.09818,122098.4424,216481.6158,613852.744,18895.99509,19484.34637,16479.57135,36478.21875,58899.75392,98502.64908,172329.2683,11168.94125,25074.74972,49643.16098,72834.70625,140699.1937,532322.1855,30133.73032,608535.4375
Alaska,1927,32880.20564,49322.12505,95662.61265,126027.5751,213356.2514,590129.583,19244.70952,19850.13435,16438.28623,37737.00315,65297.65018,104195.406,171492.5479,11196.83785,25367.60754,53971.5782,83014.6854,148628.1758,516589.7463,30631.03967,631252.375
Alaska,1928,34894.98593,51585.82614,110949.9837,146858.218,265377.226,668576.4775,19811.37153,20414.3769,18204.14572,36744.78676,75041.74934,117228.466,220577.3092,11939.30798,25294.36016,57758.58882,91558.90153,170067.9705,591030.7941,31085.05839,662725.125
Alaska,1929,36835.67571,56850.86639,118815.4828,155075.5128,273249.3148,673099.4393,41026.17314,39817.13997,16820.48503,41359.71229,82555.4528,125532.0623,228821.5232,11098.2514,26850.22231,69817.5616,99608.27712,180020.515,591928.0333,31481.83659,1278386.875
Alaska,1930,35029.2615,52938.85075,105388.2045,137557.5032,235701.3439,641329.401,35147.20249,34425.78418,17119.67225,39826.51231,73218.90578,113021.5431,190631.5597,11575.79975,26458.95797,59289.16396,89504.44624,161509.423,565867.2493,31890.17493,1120474.375
Alaska,1931,32863.34166,52254.45457,97966.8171,129101.8671,220926.0687,648283.8421,31950.3736,31375.75983,13472.22875,40826.36393,66831.76708,106145.8167,173441.8716,10914.90343,17415.90637,58033.20793,81023.8047,152243.5538,563659.9228,32351.24484,1036587.938
Alaska,1932,31760.2598,47466.74301,80879.58814,102913.1692,190339.7437,454269.0762,26159.76556,26172.74657,16053.77658,39113.53173,58846.00704,81056.52562,161014.2623,14078.50727,28262.33919,61487.19008,60869.39073,118549.402,287828.6693,32775.53502,875756.25
Alaska,1933,33341.08328,49460.60609,86855.21833,111493.3065,207375.932,439541.3292,25637.79481,25797.54694,17221.56048,40111.95303,62217.13015,87522.65016,181579.7767,14432.85386,21452.77904,64935.36221,64689.30717,132172.0456,304047.5779,33188.62667,876449.375
Alaska,1934,39115.90542,57475.83021,104039.751,140709.2753,254137.0923,783211.0386,27560.28933,27955.00346,20755.98063,45834.85001,67370.22674,112352.321,195351.0982,16044.99135,33568.54228,58888.66419,80294.26759,168443.8448,688628.2554,33622.02855,965485.1875
Alaska,1935,46198.84602,64930.56505,125015.155,166843.6956,302475.8544,857920.2855,29770.57514,30467.92997,27467.12699,49909.41757,83186.61439,132935.6559,240759.8065,16975.10333,44285.15958,70586.27757,100665.3558,205324.895,740904.6299,34082.78261,1070656.125
Alaska,1936,53961.16799,74461.28307,155855.8868,207962.6793,373051.4715,921319.7144,33409.13498,34248.26203,33461.05291,54112.63215,103749.0943,166690.4812,312132.7778,19432.85889,47224.37148,89944.52608,127325.8162,246818.0672,802414.3683,34529.66751,1224571.75
Alaska,1937,55712.49843,74828.06523,153927.0522,202454.546,345886.2457,849210.8229,33403.1714,34439.22584,36596.93164,55053.31847,105399.5585,166596.621,289961.2926,29597.02846,43318.71456,91447.61275,126060.3864,241278.7263,727988.6237,34973.87012,1246262.5
Alaska,1938,54811.64726,71867.00173,141440.7613,184417.6671,318081.506,904706.6337,30814.10502,32120.65822,37756.29279,54473.56185,98463.8554,151001.7074,252900.9362,30713.25517,43418.29963,86998.81932,115190.9849,206291.2178,788767.1255,35486.34979,1178638.625
Alaska,1939,63223.76934,84366.20651,180516.1157,246802.1149,484243.3408,1156017.037,32160.10602,33799.30424,42081.33217,60328.72921,114230.1166,187441.8084,409601.8191,33899.01881,46626.26599,99937.0929,138196.5864,285993.2654,949846.482,36020.6972,1270322.875
Alaska,1940,71629.43959,96160.14217,207497.1343,279790.8061,516306.3331,1119041.689,33003.41794,35142.47349,47098.73702,68325.89413,135203.4625,220661.9244,449335.738,44148.16204,53300.3375,113995.8134,166698.3599,309696.0756,803901.474,36614.31462,1349824
Alaska,1941,81299.75332,109123.6298,248796.6392,350878.1184,748381.4366,1953626.506,38056.82123,40296.10914,53475.87687,74205.37742,146715.16,251502.2888,614465.3179,48224.32393,59099.14984,121719.856,185683.7575,380435.7446,1558975.175,37163.44003,1575028
Alaska,1942,95139.17351,128273.6924,293943.542,414043.9749,896489.5946,3066303.243,43010.43671,45741.28784,62004.65465,86856.22995,173843.1091,293432.57,655399.1893,59004.41655,65699.68126,147966.3436,208472.5401,460602.006,1689928.131,37759.88904,1820906.875
Alaska,1943,97810.22597,136209.6245,284801.9567,382156.745,672569.7354,1049425.864,50551.76222,52959.18084,59410.8274,99061.54149,187447.1685,309553.4974,630696.8323,51359.90255,72751.72514,165220.0846,221739.505,462376.1675,918141.166,38473.07749,2126699.75
Alaska,1944,99700.75379,142504.2157,347209.8213,493950.3589,1022622.337,2368935.275,49195.81402,51287.08059,56897.29189,91327.8143,200469.2837,361782.3643,873032.0109,50197.48892,67533.48766,162610.1292,250893.9248,606534.9984,1781600.739,39122.013,2122224.75
Alaska,1945,144362.6752,174260.5299,258198.1708,339259.0523,595799.7612,1002025.75,44415.48216,52351.73713,114464.8205,153276.1196,177137.2893,275123.8751,550663.5401,105912.6699,129597.0841,157624.1862,208581.396,412030.2445,868153.7102,39732.17261,2161835.5
Alaska,1946,141468.3472,169069.0537,250100.5753,327194.0963,585400.131,973064.782,46859.00753,54362.56136,113867.6408,148811.1732,173007.0542,262642.5876,542326.2809,105820.1463,128147.7487,154542.3132,207462.9999,429826.6657,842943.5003,40318.73967,2270749
Alaska,1947,124785.907,148404.5655,213956.8614,274212.9498,465836.2645,811173.1455,44899.9747,51261.61547,101167.2484,132016.4916,153700.7729,226307.1211,427465.5,94047.75991,113034.5578,136619.3415,184288.3548,331860.0464,688723.0026,41266.76195,2182540
Alaska,1948,126105.1341,124772.7679,233794.6683,302389.7322,525209.8595,813245.6828,44610.29007,50931.13918,127437.5003,97517.29276,165199.6043,246684.7004,493205.8791,94869.09047,76594.71502,141819.3229,191584.7649,378168.2015,684227.7876,42146.09214,2223618.25
Alaska,1949,121905.8108,114306.2649,207883.4513,267748.634,471783.9478,721258.0796,43736.5194,49974.3576,129505.3567,90911.96825,148018.2686,216739.8056,444064.5998,93990.78031,72290.37572,130169.7482,172019.4376,347721.3162,607537.2405,43037.10653,2218711.25
Alaska,1950,129326.8789,125243.9663,233562.0538,301967.379,541184.0885,857961.1035,46830.00694,53276.84202,133409.7915,98164.44443,165156.7286,242163.2016,505986.6424,100176.9371,77782.54198,145621.8393,192795.9925,394907.5351,710392.9368,44076.63994,2427727.75
Alaska,1951,93884.71499,121900.3454,222562.4521,285843.1223,507780.9561,801002.5821,62758.99447,64288.8303,65869.08461,96734.81871,159281.7819,230358.6639,475200.7755,58868.86055,77195.13326,139450.9886,181572.5512,370007.9664,664766.8451,46469.07611,3060990.75
Alaska,1952,105179.3547,145029.4676,298049.5663,406349.0279,753133.0526,1626353.474,61787.08029,63783.64856,65329.24177,106774.4429,189750.1046,319653.0218,656108.5613,56688.1807,78651.95166,177869.011,245125.993,523740.7807,1162087.852,48988.79468,3239448
Alaska,1953,101155.5758,136216.0858,267485.5221,364420.1483,678842.4398,1440607.81,61161.62339,63117.33678,66095.06578,103398.7267,170550.896,285814.5754,594201.8431,58002.47817,78592.56138,162483.5823,226447.8594,477151.0674,1041176.38,51605.57564,3362672
Alaska,1954,100922.7807,134487.631,256334.9801,343578.9946,672438.2042,1446739.937,54904.39192,57518.06162,67357.93038,104025.7938,169090.9655,261364.1922,586404.6783,59589.81391,80465.21005,161005.5402,205174.0824,470586.3174,1045315.582,54406.14334,3237504.5
Alaska,1955,105024.8658,116341.2227,201693.253,265617.8281,526828.2007,1063023.662,53296.68045,57022.7944,93708.50891,95003.21512,137768.6779,200315.2349,467250.9273,78054.92157,78051.93289,132191.064,206542.8917,384587.7221,799837.8785,57350.94364,3353281
Alaska,1956,107342.3863,127572.3392,199801.0996,224449.6031,480504.8636,1028028.324,54238.99329,58132.64808,87112.43349,109515.1491,175152.5962,160435.788,419668.9236,82256.0777,107713.6122,169873.7816,192459.4401,336749.7523,742688.7471,60447.14296,3599587
Alaska,1957,117965.7272,145385.172,214346.354,307801.6024,469381.1463,875459.8283,45400.30259,51023.61769,90546.28235,128144.8765,120891.1056,267406.7165,424261.2927,79349.34173,101370.6305,196498.3525,233412.7771,356911.351,681857.0203,63717.02221,3355137.25
Alaska,1958,107471.0236,128756.4481,217124.053,283147.8083,469813.3266,861023.9964,43471.05031,48181.62334,86185.59911,106664.5469,151100.2978,236481.4287,426345.4744,77749.05997,89865.49185,135749.2264,180359.4395,334436.7595,724931.7042,67056.63791,3344184.75
Alaska,1959,113028.5058,134489.2071,211787.2644,268869.3373,628532.2624,1521239.133,44145.13481,49409.69623,91567.80458,115164.6928,154705.1914,178953.606,529342.6101,80087.40436,98612.46751,144636.0505,174887.4175,373877.046,1383335.89,70555.34595,3600684.25
Alaska,1960,128777.351,160170.4305,261962.9258,375615.9069,458099.9003,631553.4956,47893.45725,53901.22966,97384.27144,134722.3067,148309.9447,354994.9085,438827.2786,89019.99632,112133.8718,182253.172,341081.8854,416637.8042,587337.2728,74155.03394,4151335.75
Alaska,1961,124881.7116,155526.1982,288245.9159,392693.2204,724614.0188,1760099.642,45949.32504,51474.85306,94237.22486,122346.2688,183798.6114,309713.0207,609560.0607,85945.52216,106604.7236,163049.5939,229829.3976,497759.0149,1192800.415,76687.36035,4129044
Alaska,1962,124690.1726,151506.8893,246199.2629,325468.4288,554174.3563,1143798.83,45537.53006,51505.86029,97873.45583,127833.7959,166930.097,268291.9469,488660.5259,89636.95627,108791.4955,149656.8579,202419.2509,395002.448,692175.454,79207.81329,4233879
Alaska,1963,126904.4176,153063.661,256987.9546,338729.0714,594657.9937,1412994.002,47942.96114,53807.30024,100745.1742,127082.5876,175246.8378,274746.8408,503731.7706,92775.13252,112132.1472,157320.0073,211388.1704,385445.1934,806178.9164,81727.54323,4563593
Alaska,1964,142797.0818,173775.7947,341989.6317,415373.9986,683362.9068,1670345.609,51749.40998,58014.4251,111818.369,131722.3354,268605.2647,348376.7716,573698.1621,101382.8351,117069.001,248409.8384,297812.813,485037.7893,1080294.175,84281.93244,5128907.5
Alaska,1965,149963.8921,185081.2853,372323.3742,453786.1452,750101.4331,1971790.577,53366.69965,59902.20723,114846.4989,138270.7631,290860.6033,379707.3232,614358.1949,104210.5006,123807.0603,268716.046,322811.2269,470826.6894,1319440.504,86792.29505,5470207.5
Alaska,1966,151621.3568,186220.0596,320627.9252,413398.4437,713084.9502,2138673.524,54018.0385,61183.93038,117022.6539,152618.0932,227857.4067,338476.817,554686.2198,103870.816,134352.7636,205658.2866,265239.3198,370899.984,1218440.092,89288.96981,5694705
Alaska,1967,157860.421,194071.3573,350231.5358,446871.4403,706295.9696,1843366.31,56963.07951,64192.42252,121649.4846,155031.3127,253591.6313,382015.3079,579954.8207,108520.6847,136654.7897,230236.8955,294302.6994,427542.4604,901544.5124,91792.99585,6154978.5
Alaska,1968,159088.2108,196145.0865,348730.1433,471233.719,873672.8174,2418172.234,58189.98827,65446.97888,122031.3352,157998.8223,226226.5677,370623.9443,702061.7711,112456.1365,139592.4563,199030.5461,301176.8945,534372.6801,1368488.28,94278.43501,6437313.5
Alaska,1969,180560.9042,227696.6269,366608.6599,475577.7251,926903.0876,3132107.827,58582.86472,67792.50714,133425.1815,192968.6187,257639.5948,362746.3845,681880.3388,117573.1525,155288.4663,233211.1014,301627.2129,517599.2882,1466163.636,96806.81085,6852051
Alaska,1970,171297.8543,211234.2496,363847.0383,474819.6383,879561.718,3053635.156,61374.4334,69422.53041,131361.459,173081.0524,252874.4384,373634.1183,637998.0026,120861.4111,149957.0464,226834.7867,294855.0051,458440.6506,3950739.244,99586.07898,7206723.5
Alaska,1971,184376.781,232270.3955,385982.96,512093.1411,910984.1052,2039261.293,60811.45876,70008.24382,136483.1665,193842.2544,259872.7789,412370.4,785619.9732,122989.7309,160345.3063,231309.1853,307706.3369,597882.8981,1270589.081,104473.3792,7644107.5
Alaska,1972,180928.3189,224069.6381,389898.829,518199.4364,922858.1825,2211799.256,62919.01351,71536.31895,137786.9996,182612.3404,261598.2216,417034.7498,779642.5076,126957.0391,151973.453,233260.808,313166.3238,634349.3195,1560304.773,109395.9644,8174060.5
Alaska,1973,184779.8272,229199.6504,403803.1184,533482.9362,987421.6286,2527731.221,60622.04769,69696.76207,140360.004,185548.7834,274123.3006,419998.2631,816276.1184,129064.5807,159234.4302,244577.3988,340565.3457,629446.3966,1667986.199,114425.1403,8357363.5
Alaska,1974,233710.1004,320998.8888,673502.2566,931116.4608,1981417.592,6034862.583,63435.78067,74472.91927,146421.312,232873.0469,415888.0524,668541.178,1531034.815,127581.0399,176050.8886,362368.874,505395.7217,1068106.314,2605926.606,119645.3692,9627051
Alaska,1975,224293.5673,275456.9218,477257.7985,618089.2663,1159794.098,3050057.282,85897.71868,95923.96522,173130.2129,225006.7026,336426.3308,482663.0584,949764.8551,158822.9143,196073.2386,301803.3265,392461.8183,693211.6762,1998822.69,125203.5506,12487465
Alaska,1976,237274.5568,289127.6821,478721.1699,627054.8664,1189066.331,3269148.523,95973.83847,106380.5036,185421.4315,241729.3101,330387.4733,486552.0001,957946.0877,170785.0024,209338.1411,294911.7106,387963.9336,717293.7796,1669406.083,130982.8979,14421729
Alaska,1977,228091.6095,279127.1964,479278.9833,623656.3974,1163299.42,2860501.19,85835.34346,96230.48507,177056.0225,229089.2497,334901.5692,488745.6417,974721.446,162905.4501,200826.5638,300051.3968,392170.1533,755135.2073,1678105.325,137116.2061,13719981
Alaska,1978,215360.3613,263203.7229,440417.7453,566249.2889,1018069.715,2244377.888,75567.37591,86002.52222,167516.9998,218900.2173,314586.2016,453294.1824,881813.2512,154131.7684,189761.8664,283342.2451,368095.9237,689636.4186,1832463.536,143625.0196,12861143
Alaska,1979,207577.9393,253493.2606,436642.6416,575870.5548,1145012.101,3445188.726,69021.62281,79303.86671,161662.6181,207705.9153,297414.7285,433585.1682,889436.9204,149445.4787,183709.7178,266822.0174,353424.5198,671741.4638,2322659.613,152645.1677,12650812
Alaska,1980,205993.2606,231131.4478,421474.9214,549034.033,1065372.148,2924139.021,68375.46894,78709.59484,180855.0735,183545.5794,293915.8098,419949.5041,858842.4959,144818.1325,148604.6016,264667.1754,345446.766,641589.7564,2041378.764,156773.2656,12876925
Alaska,1981,203843.5924,238020.627,441965.6056,590062.6681,1218717.266,3503048.06,65782.37012,75928.11747,169666.5579,187034.3823,293868.543,432899.0186,964902.7337,142514.5135,150690.6979,268538.0461,338620.53,704361.152,2348192.243,165442.9063,13167351
Alaska,1982,269330.3073,262527.034,631841.8612,929722.9058,2319088.049,8574508.695,69600.8863,84096.37352,276133.5806,170198.3272,333960.8167,582381.6198,1624041.311,154362.1242,123256.2024,285053.3874,421415.299,1068804.133,4287254.347,160928.5313,14414985
Alaska,1983,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Alaska,1984,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Alaska,1985,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Alaska,1986,215630.9819,283550.2618,553901.659,742739.688,1489189.266,3643919.661,63304.45706,73735.44743,147711.7021,215962.4124,365063.6301,556127.2933,1249774.778,133197.1974,175412.0041,329172.2061,451656.8454,958187.5981,2439478.391,214127.875,16816984
Alaska,1987,198343.3747,254642.1019,454871.2216,583984.0334,1043179.932,2392379.029,54489.6405,64976.06233,142044.6475,204584.822,325758.4098,469185.0587,893268.9218,126846.3871,162851.0692,290903.4454,373474.8634,667144.0664,1529996.335,213801,14725547
Alaska,1988,215022.8626,281432.5171,525755.2331,688134.354,1285531.045,3143268.887,59308.10557,70325.28175,148613.2081,220351.8381,363376.1122,538785.1814,1079115.729,131529.7076,172152.5621,321605.0203,420932.4967,786360.6707,1922740.832,200842.3594,15038992
Alaska,1989,233356.4065,309984.3261,599349.1905,796159.2216,1539359.718,3953669.046,61507.10141,73432.8687,156728.4868,237643.1101,402539.1594,610359.0974,1271103.126,137759.5756,182996.0867,353819.6844,470004.4798,908745.3163,2334008.215,196209.0313,15440087
Alaska,1990,231751.2389,316625.6117,772479.5953,1207401.442,3405835.873,15016212.81,49792.40695,60872.21636,146876.8662,202662.1158,337557.7484,657792.8343,2115793.991,133597.4711,159629.595,274742.6428,429428.3825,1211330.829,5340715.817,226637.4531,15408693
Alaska,1991,207608.4841,271502.3984,562238.5007,794922.0081,1776444.538,5612840.8,50417.20481,61125.19973,143714.5698,198818.3728,329554.9934,549541.3756,1350178.287,130440.9404,159869.0483,281326.6763,397754.2736,888877.6504,2808491.138,233278.5469,15428188
Alaska,1992,212155.5025,279238.2727,587584.2366,835474.2812,1891776.653,6090733.351,48547.81201,59629.02899,145072.7324,202151.7817,339694.192,571398.6882,1425225.909,131234.953,163784.7856,289209.1227,411220.6708,931132.9886,2997860.629,242882.7344,15765174
Alaska,1993,206056.8042,269613.1943,551128.962,767154.6393,1653410.568,4960302.754,46871.9005,57857.67803,142500.4141,199234.2523,335103.2846,545590.657,1285978.103,128244.1814,161877.0202,288170.1917,401124.083,864522.9582,2593606.024,252802.2188,15873550
Alaska,1994,206468.89,270558.8533,557788.7015,786513.9034,1746719.908,5469867.762,46214.39711,57234.30241,142378.9268,198751.3912,329063.4997,546462.4023,1333036.813,128045.2824,161940.1987,281262.9687,396596.8381,880777.3004,2758161.363,256829.1875,15985009
Alaska,1995,210762.1301,279574.8967,589875.013,831902.9388,1848272.132,5791243.567,49538.04242,60365.3546,141949.3634,201999.8676,347847.0872,577810.6405,1410164.195,124851.4476,165614.8121,297293.5172,419274.1601,931518.2213,2918752.5,246477.1875,16183803
